Retailer_code,Product_number,Order_method_code,Date,Quantity,Unit_price,Unit_sale_price
1283,132140,5,22/12/2017,81,84.00,84.00
1283,136130,5,22/12/2017,139,47.30,47.30
1283,144180,5,22/12/2017,20,200.00,200.00
1283,148120,5,22/12/2017,102,42.75,42.75
1245,124190,5,13/07/2016,40,43.85,43.85
1245,125110,5,13/07/2016,30,73.00,73.00
1245,128140,5,13/07/2016,28,65.00,65.00
1245,132110,5,13/07/2016,23,80.00,80.00
1245,144180,5,13/07/2016,10,188.00,188.00
1245,145130,5,13/07/2016,7,260.00,260.00
1245,145170,5,13/07/2016,6,270.20,270.20
1245,149140,5,13/07/2016,28,62.65,62.65
1245,154150,5,13/07/2016,15,130.00,130.00
1115,127130,2,20/02/2015,15,20.15,20.15
1289,129130,5,20/10/2017,5,229.60,229.60
1289,132110,5,20/10/2017,14,84.00,84.00
1289,135120,5,20/10/2017,7,172.80,172.80
1289,145170,5,20/10/2017,4,270.20,270.20
1289,149140,5,20/10/2017,21,62.65,62.65
1271,126140,5,12/09/2017,35,43.85,43.85
1271,128140,5,12/09/2017,21,67.60,67.60
1271,136140,5,12/09/2017,30,47.30,47.30
1271,145170,5,12/09/2017,5,270.20,270.20
1271,151110,5,12/09/2017,10,145.00,145.00
1271,152110,5,12/09/2017,4,358.00,358.00
1317,145170,5,17/06/2015,23,260.00,260.00
1344,144180,5,10/01/2017,36,188.00,188.00
1344,145170,5,10/01/2017,26,270.20,270.20
1344,147110,5,10/01/2017,223,30.70,30.70
1344,149140,5,10/01/2017,115,62.65,62.65
1309,124110,5,09/10/2017,151,26.80,26.80
1309,124190,5,09/10/2017,81,43.85,43.85
1309,128140,5,09/10/2017,50,67.60,67.60
1309,128200,5,09/10/2017,53,72.80,72.80
1309,129130,5,09/10/2017,16,229.60,229.60
1309,129150,5,09/10/2017,14,254.00,254.00
1309,129180,5,09/10/2017,14,249.00,249.00
1309,132120,5,09/10/2017,41,84.00,84.00
1309,144180,5,09/10/2017,17,200.00,200.00
1309,145170,5,09/10/2017,13,270.20,270.20
1309,147110,5,09/10/2017,102,33.15,33.15
1309,147140,5,09/10/2017,98,37.25,37.25
1401,125110,5,12/01/2017,83,73.00,73.00
1201,128140,5,11/09/2017,28,67.60,67.60
1201,129180,5,11/09/2017,7,249.00,249.00
1201,149130,5,11/09/2017,31,62.65,62.65
1201,151110,5,11/09/2017,13,145.00,145.00
1190,122140,5,14/08/2017,70,67.50,67.50
1190,124190,5,14/08/2017,109,43.85,43.85
1190,126140,5,14/08/2017,125,43.85,43.85
1190,132170,5,14/08/2017,58,85.00,85.00
1190,149140,5,14/08/2017,77,62.65,62.65
1190,151110,5,14/08/2017,32,145.00,145.00
1259,129180,5,07/02/2016,20,249.00,249.00
1259,133110,5,07/02/2016,39,110.00,110.00
1259,142110,5,07/02/2016,46,154.00,154.00
1259,144180,5,07/02/2016,24,188.00,188.00
1133,128140,5,15/12/2016,140,65.00,65.00
1133,128150,5,15/12/2016,156,65.00,65.00
1133,129180,5,15/12/2016,43,249.00,249.00
1133,145160,5,15/12/2016,43,249.00,249.00
1737,125110,5,17/02/2015,84,70.00,70.00
1737,144180,5,17/02/2015,30,188.00,188.00
1148,124160,5,18/07/2018,28,26.80,26.80
1148,124180,5,18/07/2018,28,30.50,30.50
1148,129110,5,18/07/2018,4,229.60,229.60
1148,129150,5,18/07/2018,3,254.00,254.00
1148,132150,5,18/07/2018,9,91.75,91.75
1148,136140,5,18/07/2018,17,47.30,47.30
1224,126140,5,16/08/2017,85,43.85,43.85
1224,127110,5,16/08/2017,177,20.15,20.15
1224,128140,5,16/08/2017,52,65.00,65.00
1224,128150,5,16/08/2017,53,65.00,65.00
1224,128200,5,16/08/2017,48,70.00,70.00
1224,132150,5,16/08/2017,40,87.00,87.00
1224,132170,5,16/08/2017,40,85.00,85.00
1224,147120,5,16/08/2017,104,33.15,33.15
1224,147170,5,16/08/2017,106,32.85,32.85
1261,124110,5,20/10/2017,95,26.80,26.80
1261,124190,5,20/10/2017,57,43.85,43.85
1261,125110,5,20/10/2017,37,73.00,73.00
1261,128130,5,20/10/2017,37,67.50,67.50
1261,128140,5,20/10/2017,39,67.60,67.60
1261,128200,5,20/10/2017,39,72.80,72.80
1261,128210,5,20/10/2017,39,62.65,62.65
1261,129180,5,20/10/2017,10,249.00,249.00
1261,144180,5,20/10/2017,13,200.00,200.00
1261,145170,5,20/10/2017,9,270.20,270.20
1261,147110,5,20/10/2017,81,33.15,33.15
1261,148120,5,20/10/2017,62,42.75,42.75
1261,151110,5,20/10/2017,20,145.00,145.00
1261,152110,5,20/10/2017,7,358.00,358.00
1200,125110,5,20/10/2016,34,73.00,73.00
1200,128140,5,20/10/2016,38,65.00,65.00
1200,129130,5,20/10/2016,16,220.00,220.00
1200,144180,5,20/10/2016,13,188.00,188.00
1200,147110,5,20/10/2016,82,30.70,30.70
1200,147160,5,20/10/2016,84,30.40,30.40
1418,129130,5,12/07/2016,16,220.00,220.00
1418,145170,5,12/07/2016,14,270.20,270.20
1235,128140,5,15/11/2015,32,65.00,65.00
1235,144180,5,15/11/2015,14,188.00,188.00
1195,130110,5,20/07/2018,9,167.20,167.20
1195,132170,5,20/07/2018,16,89.30,89.30
1195,145170,5,20/07/2018,5,270.20,270.20
1195,147130,5,20/07/2018,52,33.15,33.15
1270,128210,5,05/02/2018,25,62.65,62.65
1270,130130,5,05/02/2018,8,179.60,179.60
1218,124110,5,20/09/2017,92,26.80,26.80
1218,128140,5,20/09/2017,25,67.60,67.60
1218,128200,5,20/09/2017,33,72.80,72.80
1218,136140,5,20/09/2017,36,47.30,47.30
1218,148120,5,20/09/2017,43,42.75,42.75
1218,148130,5,20/09/2017,49,43.00,43.00
1218,151110,5,20/09/2017,12,145.00,145.00
1218,152110,5,20/09/2017,6,358.00,358.00
1204,126130,2,19/02/2015,69,42.25,42.25
1204,128140,2,19/02/2015,44,65.00,65.00
1204,144180,2,19/02/2015,15,188.00,188.00
1204,145130,2,19/02/2015,11,260.00,260.00
1405,144180,5,12/12/2016,66,188.00,188.00
1261,124190,5,21/10/2016,62,43.85,43.85
1261,125110,5,21/10/2016,41,73.00,73.00
1261,127110,5,21/10/2016,133,20.15,20.15
1261,129110,5,21/10/2016,12,220.00,220.00
1261,129130,5,21/10/2016,12,220.00,220.00
1261,130110,5,21/10/2016,16,167.20,167.20
1261,132170,5,21/10/2016,31,85.00,85.00
1261,144180,5,21/10/2016,15,188.00,188.00
1261,145130,5,21/10/2016,10,260.00,260.00
1261,147110,5,21/10/2016,91,30.70,30.70
1261,147120,5,21/10/2016,87,30.70,30.70
1261,148110,5,21/10/2016,65,40.50,40.50
1261,149140,5,21/10/2016,47,62.65,62.65
1529,144180,5,20/01/2015,53,188.00,188.00
1204,123110,5,17/08/2017,102,38.30,38.30
1204,123140,5,17/08/2017,120,38.30,38.30
1204,126130,5,17/08/2017,142,43.85,43.85
1204,127130,5,17/08/2017,196,20.15,20.15
1204,128140,5,17/08/2017,58,65.00,65.00
1204,132120,5,17/08/2017,45,80.00,80.00
1204,147150,5,17/08/2017,102,36.90,36.90
1204,148120,5,17/08/2017,93,40.50,40.50
1280,124190,5,12/12/2016,68,43.85,43.85
1280,125120,5,12/12/2016,48,73.00,73.00
1280,126110,5,12/12/2016,80,42.25,42.25
1280,127110,5,12/12/2016,27,20.15,20.15
1280,128140,5,12/12/2016,47,65.00,65.00
1280,129110,5,12/12/2016,3,220.00,220.00
1280,129130,5,12/12/2016,14,220.00,220.00
1280,129150,5,12/12/2016,2,240.00,240.00
1280,132110,5,12/12/2016,7,80.00,80.00
1280,144180,5,12/12/2016,16,188.00,188.00
1280,145130,5,12/12/2016,12,260.00,260.00
1280,145170,5,12/12/2016,12,270.20,270.20
1280,149140,5,12/12/2016,49,62.65,62.65
1271,124110,5,13/06/2018,63,26.80,26.80
1271,126140,5,13/06/2018,40,43.85,43.85
1271,129110,5,13/06/2018,7,229.60,229.60
1271,129150,5,13/06/2018,7,254.00,254.00
1271,129170,5,13/06/2018,6,249.00,249.00
1271,135130,5,13/06/2018,10,167.90,167.90
1271,144170,5,13/06/2018,8,189.00,189.00
1216,125120,5,11/10/2017,56,73.00,73.00
1216,127110,5,11/10/2017,189,21.25,21.25
1216,127130,5,11/10/2017,189,21.25,21.25
1216,128140,5,11/10/2017,61,67.60,67.60
1216,129180,5,11/10/2017,16,249.00,249.00
1216,130130,5,11/10/2017,22,179.60,179.60
1216,145170,5,11/10/2017,14,270.20,270.20
1216,147160,5,11/10/2017,140,32.85,32.85
1216,147180,5,11/10/2017,130,32.85,32.85
1216,154120,5,11/10/2017,35,126.50,126.50
1427,145170,5,15/03/2016,4,270.20,270.20
1241,124190,5,13/01/2017,72,43.85,43.85
1241,125110,5,13/01/2017,44,73.00,73.00
1241,126110,5,13/01/2017,81,45.63,45.63
1241,128150,5,13/01/2017,56,65.00,65.00
1241,129110,5,13/01/2017,14,220.00,220.00
1241,129180,5,13/01/2017,13,249.00,249.00
1241,149130,5,13/01/2017,56,62.65,62.65
1241,151110,5,13/01/2017,27,145.00,145.00
1241,152110,5,13/01/2017,12,358.00,358.00
1286,128130,5,17/04/2018,15,67.50,67.50
1286,129130,5,17/04/2018,4,229.60,229.60
1286,148110,5,17/04/2018,27,42.75,42.75
1466,145170,5,16/05/2018,28,270.20,270.20
1283,128200,5,10/05/2018,6,72.80,72.80
1283,129180,5,10/05/2018,1,249.00,249.00
1283,134120,5,10/05/2018,27,12.90,12.90
1283,145130,5,10/05/2018,1,274.00,274.00
1270,127110,5,09/12/2015,45,20.15,20.15
1270,144180,5,09/12/2015,4,188.00,188.00
1133,124110,5,08/08/2017,169,26.80,26.80
1133,126110,5,08/08/2017,80,45.63,45.63
1133,127130,5,08/08/2017,183,20.15,20.15
1133,128140,5,08/08/2017,62,65.00,65.00
1133,128200,5,08/08/2017,81,70.00,70.00
1133,132120,5,08/08/2017,45,80.00,80.00
1133,132170,5,08/08/2017,41,85.00,85.00
1133,148130,5,08/08/2017,98,40.50,40.50
1133,149130,5,08/08/2017,58,62.65,62.65
1133,152110,5,08/08/2017,10,358.00,358.00
1224,124190,5,10/05/2017,135,43.85,43.85
1224,125110,5,10/05/2017,76,73.00,73.00
1224,127130,5,10/05/2017,261,20.15,20.15
1224,128140,5,10/05/2017,82,65.00,65.00
1224,129110,5,10/05/2017,25,220.00,220.00
1224,132110,5,10/05/2017,68,80.00,80.00
1224,132120,5,10/05/2017,77,80.00,80.00
1224,132170,5,10/05/2017,64,85.00,85.00
1224,134120,5,10/05/2017,470,12.90,12.90
1224,147170,5,10/05/2017,199,30.40,30.40
1224,148130,5,10/05/2017,132,40.50,40.50
1681,124190,5,10/05/2017,283,43.85,43.85
1681,126140,5,10/05/2017,296,43.85,43.85
1681,128140,5,10/05/2017,209,65.00,65.00
1246,127110,5,10/04/2017,30,20.15,20.15
1246,130110,5,10/04/2017,3,167.20,167.20
1246,136140,5,10/04/2017,14,44.90,44.90
1115,125110,2,12/04/2016,37,73.00,73.00
1115,144180,2,12/04/2016,14,188.00,188.00
1115,145170,2,12/04/2016,10,270.20,270.20
1209,125110,5,22/10/2015,32,70.00,70.00
1209,125120,5,22/10/2015,39,70.00,70.00
1209,129130,5,22/10/2015,10,220.00,220.00
1209,140110,5,22/10/2015,6,365.00,365.00
1209,143120,5,22/10/2015,44,50.30,50.30
1209,144180,5,22/10/2015,12,188.00,188.00
1209,145160,5,22/10/2015,9,240.00,240.00
1209,145170,5,22/10/2015,8,260.00,260.00
1209,154130,5,22/10/2015,19,120.30,120.30
1218,154150,5,21/07/2015,39,130.00,130.00
1258,128140,5,17/08/2017,22,65.00,65.00
1258,129130,5,17/08/2017,6,229.60,229.60
1258,144180,5,17/08/2017,8,200.00,200.00
1258,145170,5,17/08/2017,6,270.20,270.20
1258,151110,5,17/08/2017,10,145.00,145.00
1604,144180,5,16/12/2016,39,188.00,188.00
1604,145170,5,16/12/2016,26,270.20,270.20
1621,126130,5,07/06/2015,359,42.25,42.25
1621,127130,5,07/06/2015,75,20.15,20.15
1621,128140,5,07/06/2015,25,65.00,65.00
1621,132110,5,07/06/2015,21,80.00,80.00
1621,143110,5,07/06/2015,365,48.60,48.60
1621,145160,5,07/06/2015,90,240.00,240.00
1621,145170,5,07/06/2015,5,260.00,260.00
1621,147110,5,07/06/2015,48,30.70,30.70
1676,144180,5,14/10/2016,12,188.00,188.00
1229,129130,5,11/08/2017,1,229.60,229.60
1229,144180,5,11/08/2017,1,200.00,200.00
1229,145170,5,11/08/2017,1,270.20,270.20
1209,126140,5,18/11/2015,70,43.85,43.85
1209,140110,5,18/11/2015,8,365.00,365.00
1209,145170,5,18/11/2015,11,260.00,260.00
1209,147120,5,18/11/2015,99,30.70,30.70
1209,147160,5,18/11/2015,97,30.40,30.40
1209,147170,5,18/11/2015,100,30.40,30.40
1209,154130,5,18/11/2015,25,120.30,120.30
1289,129180,5,12/01/2015,7,240.00,240.00
1289,145170,5,12/01/2015,6,260.00,260.00
1289,147120,5,12/01/2015,62,30.70,30.70
1289,147180,5,12/01/2015,59,30.40,30.40
1241,126140,5,19/02/2015,29,42.25,42.25
1241,128140,5,19/02/2015,17,65.00,65.00
1241,145130,5,19/02/2015,4,260.00,260.00
1135,128210,5,06/06/2016,8,62.65,62.65
1135,130130,5,06/06/2016,3,179.60,179.60
1135,132120,5,06/06/2016,7,80.00,80.00
1135,144180,5,06/06/2016,3,188.00,188.00
1135,148110,5,06/06/2016,16,40.50,40.50
1571,145170,5,12/02/2018,3,270.20,270.20
1229,125150,5,17/05/2016,19,73.00,73.00
1229,130110,5,17/05/2016,8,167.20,167.20
1229,130130,5,17/05/2016,8,179.60,179.60
1229,147130,5,17/05/2016,54,30.70,30.70
1229,148110,5,17/05/2016,43,40.50,40.50
1229,148130,5,17/05/2016,36,40.50,40.50
1278,125120,5,18/05/2016,5,73.00,73.00
1278,141110,5,18/05/2016,2,238.00,238.00
1278,145170,5,18/05/2016,1,270.20,270.20
1487,144180,5,18/11/2016,52,188.00,188.00
1487,147170,5,18/11/2016,329,30.40,30.40
1710,144180,5,18/07/2017,10,200.00,200.00
1471,125110,5,16/06/2015,88,70.00,70.00
1311,123140,5,20/04/2017,86,38.30,38.30
1311,124110,5,20/04/2017,118,26.80,26.80
1311,128140,5,20/04/2017,47,65.00,65.00
1311,129150,5,20/04/2017,12,240.00,240.00
1311,132150,5,20/04/2017,34,87.00,87.00
1311,135130,5,20/04/2017,17,167.90,167.90
1311,147150,5,20/04/2017,83,34.00,34.00
1311,147170,5,20/04/2017,126,30.40,30.40
1383,129130,5,14/04/2017,13,220.00,220.00
1216,123160,2,14/12/2015,25,38.30,38.30
1216,128140,2,14/12/2015,12,65.00,65.00
1216,129180,2,14/12/2015,3,240.00,240.00
1216,131110,2,14/12/2015,27,38.20,38.20
1216,134120,2,14/12/2015,69,12.20,12.20
1205,124190,5,07/08/2017,40,43.85,43.85
1205,126140,5,07/08/2017,46,43.85,43.85
1205,128200,5,07/08/2017,30,70.00,70.00
1205,132150,5,07/08/2017,22,87.00,87.00
1205,144180,5,07/08/2017,11,200.00,200.00
1205,145130,5,07/08/2017,8,274.00,274.00
1205,145170,5,07/08/2017,8,270.20,270.20
1205,147130,5,07/08/2017,61,33.15,33.15
1205,148110,5,07/08/2017,53,40.50,40.50
1205,151110,5,07/08/2017,13,145.00,145.00
1133,123140,5,11/04/2018,194,38.30,38.30
1133,127130,5,11/04/2018,282,21.25,21.25
1133,128130,5,11/04/2018,97,67.50,67.50
1133,132140,5,11/04/2018,108,84.00,84.00
1133,148130,5,11/04/2018,147,43.00,43.00
1730,125110,5,12/08/2016,6,73.00,73.00
1730,144180,5,12/08/2016,5,188.00,188.00
1730,145170,5,12/08/2016,2,270.20,270.20
1756,144180,5,20/06/2018,69,200.00,200.00
1309,124110,5,15/08/2017,172,26.80,26.80
1309,126140,5,15/08/2017,91,43.85,43.85
1309,132120,5,15/08/2017,60,80.00,80.00
1309,135120,5,15/08/2017,19,172.80,172.80
1309,136130,5,15/08/2017,97,47.30,47.30
1309,147110,5,15/08/2017,128,33.15,33.15
1309,147130,5,15/08/2017,123,33.15,33.15
1309,148130,5,15/08/2017,101,40.50,40.50
1309,152110,5,15/08/2017,12,358.00,358.00
1238,127130,5,11/10/2017,63,21.25,21.25
1238,128140,5,11/10/2017,17,67.60,67.60
1238,129130,5,11/10/2017,5,229.60,229.60
1238,129180,5,11/10/2017,5,249.00,249.00
1238,135120,5,11/10/2017,6,172.80,172.80
1238,145130,5,11/10/2017,4,274.00,274.00
1238,147110,5,11/10/2017,35,33.15,33.15
1238,147130,5,11/10/2017,41,33.15,33.15
1357,145170,5,10/04/2017,19,270.20,270.20
1357,149140,5,10/04/2017,76,62.65,62.65
1211,124190,5,06/12/2015,63,43.85,43.85
1211,126110,5,06/12/2015,57,42.25,42.25
1211,128150,5,06/12/2015,38,65.00,65.00
1211,129130,5,06/12/2015,14,220.00,220.00
1211,147120,5,06/12/2015,82,30.70,30.70
1211,147160,5,06/12/2015,81,30.40,30.40
1226,125110,5,19/12/2016,102,73.00,73.00
1226,125120,5,19/12/2016,116,73.00,73.00
1226,144180,5,19/12/2016,36,188.00,188.00
1261,122140,5,09/04/2018,100,67.50,67.50
1261,127130,5,09/04/2018,237,21.25,21.25
1261,128130,5,09/04/2018,120,67.50,67.50
1261,128140,5,09/04/2018,87,67.60,67.60
1261,128200,5,09/04/2018,88,72.80,72.80
1261,132140,5,09/04/2018,95,84.00,84.00
1261,147110,5,09/04/2018,153,33.15,33.15
1261,147140,5,09/04/2018,142,37.25,37.25
1261,147180,5,09/04/2018,169,32.85,32.85
1261,148110,5,09/04/2018,124,42.75,42.75
1261,149150,5,09/04/2018,144,62.65,62.65
1281,125120,5,22/07/2016,28,73.00,73.00
1281,128140,5,22/07/2016,32,65.00,65.00
1281,129110,5,22/07/2016,9,220.00,220.00
1281,132110,5,22/07/2016,25,80.00,80.00
1281,132170,5,22/07/2016,24,85.00,85.00
1281,144180,5,22/07/2016,11,188.00,188.00
1281,147180,5,22/07/2016,74,30.40,30.40
1281,151110,5,22/07/2016,16,145.00,145.00
1281,152110,5,22/07/2016,6,358.00,358.00
1311,129110,5,08/11/2016,3,220.00,220.00
1311,129130,5,08/11/2016,4,220.00,220.00
1311,129180,5,08/11/2016,3,249.00,249.00
1311,132170,5,08/11/2016,9,85.00,85.00
1311,144180,5,08/11/2016,4,188.00,188.00
1311,147110,5,08/11/2016,26,30.70,30.70
1311,147120,5,08/11/2016,26,30.70,30.70
1311,147170,5,08/11/2016,23,30.40,30.40
1703,144180,5,18/01/2018,56,200.00,200.00
1703,145170,5,18/01/2018,41,270.20,270.20
1733,126140,5,18/10/2017,104,43.85,43.85
1665,144180,5,09/01/2017,6,188.00,188.00
1137,126140,5,18/04/2017,33,43.85,43.85
1137,128150,5,18/04/2017,22,65.00,65.00
1137,144180,5,18/04/2017,7,188.00,188.00
1137,145130,5,18/04/2017,5,260.00,260.00
1137,151110,5,18/04/2017,9,145.00,145.00
1282,126110,5,23/07/2015,96,42.25,42.25
1282,126140,5,23/07/2015,102,42.25,42.25
1282,130110,5,23/07/2015,23,160.80,160.80
1282,132120,5,23/07/2015,49,80.00,80.00
1282,136140,5,23/07/2015,86,44.90,44.90
1282,144180,5,23/07/2015,20,188.00,188.00
1282,145170,5,23/07/2015,17,260.00,260.00
1282,147110,5,23/07/2015,130,30.70,30.70
1282,147170,5,23/07/2015,9,30.40,30.40
1750,126110,5,08/08/2016,244,42.25,42.25
1261,128150,5,07/02/2017,16,65.00,65.00
1261,128210,5,07/02/2017,18,62.65,62.65
1261,129130,5,07/02/2017,5,220.00,220.00
1261,129180,5,07/02/2017,4,249.00,249.00
1261,130110,5,07/02/2017,5,167.20,167.20
1261,132170,5,07/02/2017,14,85.00,85.00
1261,135120,5,07/02/2017,6,172.80,172.80
1261,144180,5,07/02/2017,5,188.00,188.00
1294,124190,5,14/11/2017,34,43.85,43.85
1294,125110,5,14/11/2017,19,73.00,73.00
1294,135110,5,14/11/2017,9,167.50,167.50
1294,145170,5,14/11/2017,5,270.20,270.20
1344,147110,5,09/08/2017,305,33.15,33.15
1344,149140,5,09/08/2017,159,62.65,62.65
1216,144180,5,05/02/2018,2,200.00,200.00
1211,131120,5,09/10/2017,26,40.70,40.70
1211,149120,5,09/10/2017,16,62.65,62.65
1324,144180,5,09/05/2016,49,188.00,188.00
1624,144180,5,12/09/2017,22,200.00,200.00
1147,128140,5,10/05/2017,52,65.00,65.00
1147,128200,5,10/05/2017,66,70.00,70.00
1147,129180,5,10/05/2017,14,249.00,249.00
1147,132170,5,10/05/2017,39,85.00,85.00
1547,126110,5,17/08/2015,288,42.25,42.25
1547,144180,5,17/08/2015,81,188.00,188.00
1743,144180,5,18/01/2017,28,188.00,188.00
1148,126140,5,18/10/2017,20,43.85,43.85
1148,127130,5,18/10/2017,44,21.25,21.25
1148,128200,5,18/10/2017,12,72.80,72.80
1148,129180,5,18/10/2017,3,249.00,249.00
1148,130130,5,18/10/2017,5,179.60,179.60
1148,143120,5,18/10/2017,18,50.30,50.30
1148,147140,5,18/10/2017,24,37.25,37.25
1216,124190,2,14/04/2016,31,43.85,43.85
1216,125110,2,14/04/2016,17,73.00,73.00
1216,128140,2,14/04/2016,19,65.00,65.00
1216,129130,2,14/04/2016,6,220.00,220.00
1216,132110,2,14/04/2016,16,80.00,80.00
1216,143120,2,14/04/2016,25,50.30,50.30
1216,145160,2,14/04/2016,5,249.00,249.00
1216,145170,2,14/04/2016,4,270.20,270.20
1246,126110,5,19/06/2017,20,45.63,45.63
1246,126140,5,19/06/2017,98,43.85,43.85
1246,128150,5,19/06/2017,17,65.00,65.00
1246,128200,5,19/06/2017,14,70.00,70.00
1246,129110,5,19/06/2017,13,229.60,229.60
1246,129130,5,19/06/2017,18,229.60,229.60
1246,130110,5,19/06/2017,5,167.20,167.20
1246,144180,5,19/06/2017,19,200.00,200.00
1246,148130,5,19/06/2017,71,40.50,40.50
1246,149130,5,19/06/2017,47,62.65,62.65
1246,151110,5,19/06/2017,24,145.00,145.00
1246,152110,5,19/06/2017,3,358.00,358.00
1718,144180,5,07/03/2018,16,200.00,200.00
1206,126140,5,15/02/2018,19,43.85,43.85
1206,128140,5,15/02/2018,13,67.60,67.60
1206,129110,5,15/02/2018,3,229.60,229.60
1206,131120,5,15/02/2018,22,40.70,40.70
1206,132110,5,15/02/2018,11,84.00,84.00
1206,136140,5,15/02/2018,19,47.30,47.30
1206,147130,5,15/02/2018,26,33.15,33.15
1274,126110,5,10/02/2017,124,45.63,45.63
1274,127110,5,10/02/2017,273,20.15,20.15
1274,129110,5,10/02/2017,25,220.00,220.00
1274,129130,5,10/02/2017,25,220.00,220.00
1274,129180,5,10/02/2017,21,249.00,249.00
1274,132170,5,10/02/2017,64,85.00,85.00
1274,144180,5,10/02/2017,29,188.00,188.00
1274,145170,5,10/02/2017,20,270.20,270.20
1274,147130,5,10/02/2017,181,30.70,30.70
1274,147160,5,10/02/2017,184,30.40,30.40
1274,147180,5,10/02/2017,177,30.40,30.40
1274,148110,5,10/02/2017,137,40.50,40.50
1309,127110,5,15/12/2016,45,20.15,20.15
1309,132110,5,15/12/2016,12,80.00,80.00
1309,144180,5,15/12/2016,5,188.00,188.00
1309,145130,5,15/12/2016,3,260.00,260.00
1196,132150,5,12/10/2017,23,91.75,91.75
1196,148130,5,12/10/2017,58,43.00,43.00
1289,122140,5,09/04/2018,34,67.50,67.50
1289,124180,5,09/04/2018,84,30.50,30.50
1289,127110,5,09/04/2018,109,21.25,21.25
1289,129150,5,09/04/2018,9,254.00,254.00
1289,132110,5,09/04/2018,29,84.00,84.00
1289,136130,5,09/04/2018,50,47.30,47.30
1289,144180,5,09/04/2018,11,200.00,200.00
1289,147130,5,09/04/2018,81,33.15,33.15
1289,148110,5,09/04/2018,57,42.75,42.75
1289,148120,5,09/04/2018,53,42.75,42.75
1289,149140,5,09/04/2018,42,62.65,62.65
1289,151110,5,09/04/2018,17,145.00,145.00
1401,125110,5,22/07/2015,90,70.00,70.00
1280,128140,5,15/08/2016,15,65.00,65.00
1280,147160,5,15/08/2016,31,30.40,30.40
1621,126140,5,18/10/2016,144,43.85,43.85
1621,128140,5,18/10/2016,100,65.00,65.00
1621,132120,5,18/10/2016,74,80.00,80.00
1621,143120,5,18/10/2016,119,50.30,50.30
1621,147170,5,18/10/2016,228,30.40,30.40
1621,147180,5,18/10/2016,194,30.40,30.40
1621,151110,5,18/10/2016,57,145.00,145.00
1621,152110,5,18/10/2016,19,358.00,358.00
1205,127130,5,21/07/2017,93,20.15,20.15
1205,128140,5,21/07/2017,30,65.00,65.00
1205,147130,5,21/07/2017,56,33.15,33.15
1205,152110,5,21/07/2017,5,358.00,358.00
1282,129150,5,14/11/2016,24,240.00,240.00
1282,143110,5,14/11/2016,112,50.30,50.30
1225,122140,5,13/02/2018,19,67.50,67.50
1225,127130,5,13/02/2018,67,21.25,21.25
1225,130110,5,13/02/2018,8,167.20,167.20
1225,145130,5,13/02/2018,4,274.00,274.00
1225,147170,5,13/02/2018,39,32.85,32.85
1225,148110,5,13/02/2018,30,42.75,42.75
1137,126110,5,10/11/2016,39,42.25,42.25
1137,128210,5,10/11/2016,24,62.65,62.65
1137,129130,5,10/11/2016,7,220.00,220.00
1137,135120,5,10/11/2016,10,160.00,160.00
1137,143110,5,10/11/2016,31,50.30,50.30
1137,144180,5,10/11/2016,7,188.00,188.00
1137,147120,5,10/11/2016,53,30.70,30.70
1137,147170,5,10/11/2016,49,30.40,30.40
1432,144180,5,10/03/2015,49,188.00,188.00
1147,125120,5,23/12/2016,10,73.00,73.00
1147,128140,5,23/12/2016,13,65.00,65.00
1147,129130,5,23/12/2016,6,220.00,220.00
1147,141110,5,23/12/2016,3,238.00,238.00
1195,128200,5,20/12/2017,8,72.80,72.80
1195,129130,5,20/12/2017,2,229.60,229.60
1195,132140,5,20/12/2017,6,84.00,84.00
1195,132150,5,20/12/2017,6,91.75,91.75
1195,132170,5,20/12/2017,7,89.30,89.30
1195,148120,5,20/12/2017,15,42.75,42.75
1195,151110,5,20/12/2017,4,145.00,145.00
1137,124110,5,14/03/2016,296,26.80,26.80
1137,126110,5,14/03/2016,186,42.25,42.25
1137,136140,5,14/03/2016,164,44.90,44.90
1137,144170,5,14/03/2016,56,180.00,180.00
1137,145160,5,14/03/2016,29,249.00,249.00
1137,154150,5,14/03/2016,68,130.00,130.00
1189,135120,4,11/11/2016,15,160.00,160.00
1226,122140,5,19/12/2017,39,67.50,67.50
1226,128200,5,19/12/2017,34,72.80,72.80
1226,129150,5,19/12/2017,11,254.00,254.00
1226,136130,5,19/12/2017,62,47.30,47.30
1226,154150,5,19/12/2017,19,136.90,136.90
1257,126140,5,13/03/2018,84,43.85,43.85
1257,128200,5,13/03/2018,59,72.80,72.80
1257,129150,5,13/03/2018,15,254.00,254.00
1257,147150,5,13/03/2018,125,36.90,36.90
1257,153110,5,13/03/2018,17,235.00,235.00
1213,125110,5,13/10/2016,10,73.00,73.00
1213,125120,5,13/10/2016,11,73.00,73.00
1213,132110,5,13/10/2016,10,80.00,80.00
1213,147130,5,13/10/2016,27,30.70,30.70
1213,148110,5,13/10/2016,19,40.50,40.50
1213,148120,5,13/10/2016,19,40.50,40.50
1137,125120,5,14/12/2017,11,73.00,73.00
1137,128130,5,14/12/2017,12,67.50,67.50
1137,128140,5,14/12/2017,12,67.60,67.60
1137,128200,5,14/12/2017,12,72.80,72.80
1137,132110,5,14/12/2017,11,84.00,84.00
1137,132140,5,14/12/2017,11,84.00,84.00
1137,148130,5,14/12/2017,22,43.00,43.00
1289,147120,5,11/07/2017,37,33.15,33.15
